customer_id,primary_country,recency_days,frequency_orders,monetary_revenue,rfm_segment
13922,United Kingdom,343,1,172.25,Hibernating
18048,United Kingdom,195,2,172.29000000000002,Hibernating
12923,United Kingdom,56,1,172.82,New / One-time Recent
14693,United Kingdom,256,1,172.9,Hibernating
15670,United Kingdom,288,1,173.05,Hibernating
15565,United Kingdom,42,2,173.16000000000003,Repeat Active
17772,United Kingdom,2,2,173.45000000000002,Repeat Active
12441,France,358,1,173.55,Hibernating
16565,United Kingdom,356,1,173.7,Hibernating
14798,United Kingdom,44,3,173.74,Repeat Active
16861,United Kingdom,51,2,173.76,Repeat Active
18278,United Kingdom,65,1,173.9,New / One-time Recent
14518,United Kingdom,56,1,174.37,New / One-time Recent
14355,United Kingdom,357,1,174.4,Hibernating
18010,United Kingdom,248,1,174.8,Hibernating
16144,United Kingdom,238,1,175.2,Hibernating
17331,United Kingdom,115,1,175.2,Occasional At Risk
17582,United Kingdom,228,1,175.27,Hibernating
18274,United Kingdom,22,1,175.92,New / One-time Recent
12509,France,276,1,176.5,Hibernating
12893,United Kingdom,22,1,176.55,New / One-time Recent
17947,United Kingdom,29,1,176.68,New / One-time Recent
13072,United Kingdom,258,1,177.15,Hibernating
12618,Italy,13,1,177.31,New / One-time Recent
13618,United Kingdom,165,1,177.34,Occasional At Risk
16403,United Kingdom,304,1,177.5,Hibernating
17356,United Kingdom,303,1,178.22,Hibernating
17253,United Kingdom,10,1,178.26,New / One-time Recent
18045,United Kingdom,37,1,178.34,New / One-time Recent
15292,United Kingdom,193,1,178.39,Hibernating
17879,United Kingdom,165,1,178.51999999999998,Occasional At Risk
13778,United Kingdom,95,1,178.7,Occasional At Risk
17660,United Kingdom,133,1,178.75,Occasional At Risk
15262,United Kingdom,315,1,178.95000000000002,Hibernating
15139,United Kingdom,231,2,178.96,Hibernating
14705,United Kingdom,190,1,179.0,Hibernating
16990,United Kingdom,210,1,179.0,Hibernating
15454,United Kingdom,354,1,179.1,Hibernating
15895,United Kingdom,141,1,179.17,Occasional At Risk
18147,United Kingdom,37,2,179.33999999999997,Repeat Active
15041,United Kingdom,162,1,179.93,Occasional At Risk
12622,Germany,224,1,180.1,Hibernating
14722,United Kingdom,139,1,180.42000000000002,Occasional At Risk
13710,United Kingdom,23,1,180.48,New / One-time Recent
18280,United Kingdom,269,1,180.60000000000002,Hibernating
18119,United Kingdom,359,1,180.7,Hibernating
16835,United Kingdom,120,2,180.85000000000002,Occasional At Risk
15945,United Kingdom,357,1,181.0,Hibernating
17904,United Kingdom,13,1,181.07,New / One-time Recent
15886,United Kingdom,52,1,181.09,New / One-time Recent
16594,United Kingdom,67,1,181.09,New / One-time Recent
14082,United Kingdom,356,1,182.25,Hibernating
16448,United Kingdom,190,1,182.99,Hibernating
14966,United Kingdom,6,1,183.02,New / One-time Recent
13059,United Kingdom,241,1,183.4,Hibernating
13460,United Kingdom,21,2,183.44,Repeat Active
14059,United Kingdom,258,1,183.6,Hibernating
16680,United Kingdom,35,1,183.7,New / One-time Recent
16914,United Kingdom,28,1,183.76,New / One-time Recent
14326,United Kingdom,234,1,183.85,Hibernating
15124,United Kingdom,14,2,184.19,Repeat Active
16433,United Kingdom,20,1,184.26,New / One-time Recent
17680,United Kingdom,15,1,184.4,New / One-time Recent
13482,United Kingdom,224,1,184.64,Hibernating
16097,United Kingdom,232,1,185.04999999999998,Hibernating
14199,United Kingdom,210,1,185.39999999999998,Hibernating
17574,United Kingdom,234,1,185.65,Hibernating
12641,Sweden,107,1,185.9,Occasional At Risk
15567,United Kingdom,10,1,186.01,New / One-time Recent
14551,United Kingdom,10,2,186.23000000000002,Repeat Active
13672,United Kingdom,293,2,186.39000000000001,Hibernating
17440,United Kingdom,148,3,186.42,Occasional At Risk
13568,United Kingdom,165,1,187.05,Occasional At Risk
18013,United Kingdom,147,2,187.29000000000002,Occasional At Risk
17279,United Kingdom,49,1,187.83,New / One-time Recent
17781,United Kingdom,151,2,188.01999999999998,Occasional At Risk
14697,United Kingdom,210,2,188.60999999999999,Hibernating
14830,United Kingdom,45,1,188.88,New / One-time Recent
14801,United Kingdom,53,1,189.34,New / One-time Recent
13663,United Kingdom,171,1,189.47,Occasional At Risk
13826,United Kingdom,168,1,189.5,Occasional At Risk
12361,Belgium,279,1,189.9,Hibernating
13079,United Kingdom,13,4,190.10000000000002,Repeat Active
13972,United Kingdom,62,2,190.25,Repeat Active
15412,United Kingdom,163,1,190.53,Occasional At Risk
13033,United Kingdom,349,1,190.55,Hibernating
15723,United Kingdom,356,1,190.70000000000002,Hibernating
17233,United Kingdom,27,1,190.88,New / One-time Recent
15692,United Kingdom,20,1,191.04,New / One-time Recent
15909,United Kingdom,165,1,191.93999999999997,Occasional At Risk
14100,United Kingdom,129,1,191.95000000000002,Occasional At Risk
17608,United Kingdom,25,2,191.99,Repeat Active
16887,United Kingdom,27,1,192.33,New / One-time Recent
13083,United Kingdom,67,1,192.39,New / One-time Recent
12791,Netherlands,365,1,192.60000000000002,Hibernating
14768,United Kingdom,9,2,192.60000000000002,Repeat Active
12522,Germany,31,2,192.72,Repeat Active
14476,United Kingdom,249,1,193.0,Hibernating
14806,United Kingdom,67,1,193.39,New / One-time Recent
16847,United Kingdom,35,1,193.44,New / One-time Recent
15198,United Kingdom,84,2,193.64,Repeat Active
17343,United Kingdom,347,1,193.64,Hibernating
15683,United Kingdom,109,1,193.75,Occasional At Risk
17475,United Kingdom,71,1,194.37,New / One-time Recent
15612,United Kingdom,28,2,195.15,Repeat Active
14666,United Kingdom,16,1,195.25,New / One-time Recent
17010,United Kingdom,10,1,195.36,New / One-time Recent
13792,United Kingdom,58,2,195.55,Repeat Active
16112,United Kingdom,135,4,195.74,Occasional At Risk
13978,United Kingdom,6,2,196.79000000000002,Repeat Active
15746,United Kingdom,126,1,196.88,Occasional At Risk
12586,Italy,9,1,196.94000000000003,New / One-time Recent
15234,United Kingdom,268,1,197.0,Hibernating
16829,United Kingdom,148,1,197.22,Occasional At Risk
14789,United Kingdom,20,1,197.64000000000001,New / One-time Recent
14185,United Kingdom,323,1,197.65,Hibernating
12581,Germany,31,1,197.71,New / One-time Recent
12450,Spain,148,2,197.88,Occasional At Risk
16178,United Kingdom,130,1,197.9,Occasional At Risk
17987,United Kingdom,177,1,198.57,Occasional At Risk
18110,United Kingdom,11,1,198.8,New / One-time Recent
16832,United Kingdom,176,3,199.15,Occasional At Risk
13322,United Kingdom,9,1,199.48000000000002,New / One-time Recent
15593,United Kingdom,62,1,199.8,New / One-time Recent
13723,United Kingdom,209,1,199.85000000000002,Hibernating
14782,United Kingdom,311,1,200.10000000000002,Hibernating
13980,United Kingdom,52,1,200.14,New / One-time Recent
15437,United Kingdom,254,1,200.16,Hibernating
16415,United Kingdom,36,1,200.27,New / One-time Recent
13262,United Kingdom,255,1,200.29,Hibernating
17693,United Kingdom,129,1,200.47,Occasional At Risk
18126,United Kingdom,52,1,200.92,New / One-time Recent
17988,United Kingdom,3,7,201.12,Loyal Active
13859,United Kingdom,318,1,201.16,Hibernating
13284,United Kingdom,322,1,201.19,Hibernating
16965,United Kingdom,218,1,201.19,Hibernating
13295,United Kingdom,351,1,201.20000000000002,Hibernating
17889,United Kingdom,204,2,201.37,Hibernating
15347,United Kingdom,358,1,201.60000000000002,Hibernating
13428,United Kingdom,2,1,201.78,New / One-time Recent
14385,United Kingdom,1,3,202.10999999999999,Repeat Active
16895,United Kingdom,56,1,202.27,New / One-time Recent
14984,United Kingdom,11,2,202.37,Repeat Active
18169,United Kingdom,52,1,202.65,New / One-time Recent
14381,United Kingdom,44,1,202.68,New / One-time Recent
17376,United Kingdom,62,2,203.2,Repeat Active
17891,United Kingdom,154,1,203.85999999999999,Occasional At Risk
17394,United Kingdom,211,1,203.86999999999998,Hibernating
17187,United Kingdom,218,1,203.95,Hibernating
17206,United Kingdom,45,1,204.24,New / One-time Recent
15319,United Kingdom,275,1,204.5,Hibernating
13513,United Kingdom,118,1,205.1,Occasional At Risk
15758,United Kingdom,16,1,205.25,New / One-time Recent
15307,United Kingdom,87,1,205.3,New / One-time Recent
17843,United Kingdom,295,1,205.48,Hibernating
17670,United Kingdom,219,1,205.7,Hibernating
13065,United Kingdom,365,1,205.86,Hibernating
14964,United Kingdom,239,1,206.21,Hibernating
17166,United Kingdom,30,2,206.34,Repeat Active
15820,United Kingdom,311,1,206.98,Hibernating
15925,United Kingdom,186,1,207.15,Hibernating
13099,United Kingdom,91,1,207.35999999999999,Occasional At Risk
16752,United Kingdom,364,1,207.5,Hibernating
16323,United Kingdom,188,1,207.50000000000003,Hibernating
17923,United Kingdom,274,1,207.50000000000003,Hibernating
15052,United Kingdom,311,1,207.73000000000002,Hibernating
16866,United Kingdom,132,3,207.73999999999998,Occasional At Risk
18191,United Kingdom,253,1,207.79999999999998,Hibernating
12547,Spain,189,2,207.8,Hibernating
17232,United Kingdom,6,1,208.04,New / One-time Recent
16457,United Kingdom,210,1,208.36,Hibernating
15897,United Kingdom,186,2,208.58999999999997,Hibernating
17514,United Kingdom,120,1,208.65,Occasional At Risk
15327,United Kingdom,44,1,208.75,New / One-time Recent
17855,United Kingdom,364,1,208.97,Hibernating
13828,United Kingdom,14,1,209.49,New / One-time Recent
13532,United Kingdom,25,1,210.31,New / One-time Recent
12995,United Kingdom,77,1,211.32,New / One-time Recent
13271,United Kingdom,29,1,211.49,New / One-time Recent
15703,United Kingdom,256,1,211.5,Hibernating
16411,United Kingdom,11,2,211.70000000000002,Repeat Active
16356,United Kingdom,189,3,211.77,Hibernating
16017,United Kingdom,39,1,211.88,New / One-time Recent
15866,United Kingdom,93,1,211.89,Occasional At Risk
17928,United Kingdom,37,2,212.54000000000002,Repeat Active
16322,United Kingdom,28,1,213.07999999999998,New / One-time Recent
15540,United Kingdom,3,1,213.3,New / One-time Recent
16591,United Kingdom,60,1,213.5,New / One-time Recent
13411,United Kingdom,99,1,213.55,Occasional At Risk
14241,United Kingdom,175,1,213.70000000000002,Occasional At Risk
17153,United Kingdom,16,1,213.78,New / One-time Recent
13621,United Kingdom,108,1,213.85,Occasional At Risk
14601,United Kingdom,2,1,213.96,New / One-time Recent
16647,United Kingdom,161,2,214.06,Occasional At Risk
15460,United Kingdom,346,1,214.26,Hibernating
16846,United Kingdom,42,1,214.32,New / One-time Recent
17619,United Kingdom,304,1,214.37,Hibernating
16338,United Kingdom,149,1,214.8,Occasional At Risk
12588,Finland,31,1,214.89999999999998,New / One-time Recent
12831,United Kingdom,254,1,215.04999999999998,Hibernating
16519,United Kingdom,17,2,215.07999999999998,Repeat Active
16190,United Kingdom,32,1,215.08,New / One-time Recent
16189,United Kingdom,7,2,215.48,Repeat Active
17580,United Kingdom,244,3,215.72,Hibernating
16179,United Kingdom,52,1,215.83,New / One-time Recent
18212,United Kingdom,318,1,216.07,Hibernating
13858,United Kingdom,49,1,216.17,New / One-time Recent
14104,United Kingdom,146,2,216.21,Occasional At Risk
15604,United Kingdom,44,1,216.39,New / One-time Recent
12897,United Kingdom,196,2,216.5,Hibernating
13503,United Kingdom,63,1,216.85,New / One-time Recent
13739,United Kingdom,10,1,216.9,New / One-time Recent
16080,United Kingdom,73,2,217.16,Repeat Active
15554,United Kingdom,269,1,217.2,Hibernating
13404,United Kingdom,204,1,217.81,Hibernating
16392,United Kingdom,261,1,217.89,Hibernating
16634,United Kingdom,214,2,217.9,Hibernating
14570,United Kingdom,272,2,218.06,Hibernating
15724,United Kingdom,193,2,218.25,Hibernating
12574,France,307,1,218.45000000000002,Hibernating
13669,United Kingdom,42,2,218.55,Repeat Active
15790,United Kingdom,2,1,218.75,New / One-time Recent
12702,Germany,11,1,219.0,New / One-time Recent
15096,United Kingdom,34,1,219.39000000000001,New / One-time Recent
13600,United Kingdom,304,1,219.52,Hibernating
18114,United Kingdom,282,1,220.1,Hibernating
18154,United Kingdom,35,1,220.48999999999998,New / One-time Recent
16482,United Kingdom,7,1,220.62,New / One-time Recent
12673,Germany,318,1,220.9,Hibernating
13419,United Kingdom,55,1,221.06,New / One-time Recent
14598,United Kingdom,36,1,221.97,New / One-time Recent
18101,United Kingdom,3,2,222.4,Repeat Active
16777,United Kingdom,72,2,222.62,Repeat Active
13382,United Kingdom,272,1,222.99,Hibernating
15637,United Kingdom,44,1,223.36,New / One-time Recent
17534,United Kingdom,45,1,223.36,New / One-time Recent
13926,United Kingdom,15,1,223.85000000000002,New / One-time Recent
14929,United Kingdom,24,1,223.88,New / One-time Recent
16753,United Kingdom,50,1,223.92000000000002,New / One-time Recent
16471,United Kingdom,266,1,223.95000000000002,Hibernating
15175,United Kingdom,63,1,224.14,New / One-time Recent
16933,United Kingdom,231,1,224.73,Hibernating
17171,United Kingdom,281,1,224.91,Hibernating
14357,United Kingdom,35,1,225.12,New / One-time Recent
16587,United Kingdom,224,1,225.15,Hibernating
15483,United Kingdom,153,4,225.26,Occasional At Risk
14052,United Kingdom,11,1,225.36,New / One-time Recent
16690,United Kingdom,64,2,225.57999999999998,Repeat Active
12402,Belgium,315,1,225.6,Hibernating
14624,United Kingdom,49,2,225.85,Repeat Active
12672,France,321,1,225.9,Hibernating
17789,United Kingdom,273,1,225.9,Hibernating
16619,United Kingdom,255,1,226.21,Hibernating
16315,United Kingdom,322,1,226.37,Hibernating
17860,United Kingdom,360,1,226.45000000000002,Hibernating
17572,United Kingdom,63,4,226.75,Repeat Active
13474,United Kingdom,228,1,226.84,Hibernating
17212,United Kingdom,245,1,226.85,Hibernating
13954,United Kingdom,62,1,227.41,New / One-time Recent
16527,United Kingdom,73,1,228.06000000000003,New / One-time Recent
17835,United Kingdom,1,2,228.10000000000002,Repeat Active
17969,United Kingdom,158,2,228.2,Occasional At Risk
13070,United Kingdom,184,1,228.8,Hibernating
13712,United Kingdom,238,1,228.84,Hibernating
13146,United Kingdom,18,1,228.91,New / One-time Recent
17347,United Kingdom,78,1,228.96,New / One-time Recent
14793,United Kingdom,13,1,228.99,New / One-time Recent
15528,United Kingdom,246,1,229.33,Hibernating
13008,United Kingdom,315,1,229.46999999999997,Hibernating
12812,Japan,36,1,229.64000000000001,New / One-time Recent
13960,United Kingdom,13,2,230.22,Repeat Active
16926,United Kingdom,363,1,230.25,Hibernating
13786,United Kingdom,359,1,230.39999999999998,Hibernating
17125,United Kingdom,42,1,230.5,New / One-time Recent
16445,United Kingdom,25,1,230.51,New / One-time Recent
16641,United Kingdom,97,1,231.1,Occasional At Risk
17111,United Kingdom,39,1,231.61,New / One-time Recent
15393,United Kingdom,8,2,231.86,Repeat Active
14995,United Kingdom,30,2,231.98000000000002,Repeat Active
17908,United Kingdom,365,1,232.03,Hibernating
16117,United Kingdom,181,1,232.21,Hibernating
18213,United Kingdom,228,1,232.48000000000002,Hibernating
13678,United Kingdom,143,1,232.6,Occasional At Risk
16302,United Kingdom,118,1,233.22,Occasional At Risk
16583,United Kingdom,365,1,233.45000000000002,Hibernating
13348,United Kingdom,56,1,233.76,New / One-time Recent
12736,France,324,1,234.0,Hibernating
16961,United Kingdom,108,1,234.17,Occasional At Risk
17060,United Kingdom,258,1,234.24,Hibernating
14473,United Kingdom,66,2,234.34,Repeat Active
15462,United Kingdom,86,3,234.6,Repeat Active
15850,United Kingdom,11,2,234.88,Repeat Active
14375,United Kingdom,177,1,235.56,Occasional At Risk
13417,United Kingdom,197,1,236.0,Hibernating
13187,United Kingdom,329,1,236.02,Hibernating
14647,United Kingdom,193,1,236.04,Hibernating
16026,United Kingdom,35,1,236.09,New / One-time Recent
12732,France,171,1,236.26000000000002,Occasional At Risk
15457,United Kingdom,254,1,237.07,Hibernating
14586,United Kingdom,268,1,237.36,Hibernating
17877,United Kingdom,162,1,237.60999999999999,Occasional At Risk
12718,France,63,1,238.25,New / One-time Recent
12561,Germany,294,1,238.85,Hibernating
15877,United Kingdom,9,1,239.31,New / One-time Recent
16756,United Kingdom,206,1,239.4,Hibernating
17684,United Kingdom,35,1,239.41,New / One-time Recent
16851,United Kingdom,34,2,239.45999999999998,Repeat Active
13570,United Kingdom,235,1,239.49,Hibernating
17181,United Kingdom,49,2,239.92000000000002,Repeat Active
17256,United Kingdom,99,2,240.0,Occasional At Risk
13565,United Kingdom,11,2,240.22,Repeat Active
15286,United Kingdom,41,1,240.55,New / One-time Recent
15598,United Kingdom,45,1,240.68,New / One-time Recent
17051,United Kingdom,186,1,240.89,Hibernating
16427,United Kingdom,255,2,241.06,Hibernating
14523,United Kingdom,100,1,241.09,Occasional At Risk
15776,United Kingdom,125,1,241.62,Occasional At Risk
16215,United Kingdom,72,1,242.35,New / One-time Recent
16601,United Kingdom,32,1,242.7,New / One-time Recent
17339,United Kingdom,86,2,243.36,Repeat Active
15634,United Kingdom,9,1,243.55,New / One-time Recent
13886,United Kingdom,63,1,243.56,New / One-time Recent
18193,United Kingdom,157,1,243.76,Occasional At Risk
16793,United Kingdom,49,1,243.84,New / One-time Recent
13103,United Kingdom,31,1,243.94,New / One-time Recent
17925,United Kingdom,364,1,244.08,Hibernating
17892,United Kingdom,48,3,244.1,Repeat Active
15118,United Kingdom,126,1,244.8,Occasional At Risk
12660,France,3,1,245.1,New / One-time Recent
17771,United Kingdom,48,2,245.81,Repeat Active
16778,United Kingdom,66,2,245.94,Repeat Active
17278,United Kingdom,233,1,246.04,Hibernating
15783,United Kingdom,2,1,246.3,New / One-time Recent
16495,United Kingdom,268,2,246.51,Hibernating
13349,United Kingdom,2,1,247.32,New / One-time Recent
18009,United Kingdom,227,1,247.39,Hibernating
18072,United Kingdom,177,1,247.44,Occasional At Risk
13592,United Kingdom,27,4,247.95999999999998,Repeat Active
16510,United Kingdom,364,1,248.1,Hibernating
13061,United Kingdom,64,1,248.61,New / One-time Recent
16124,United Kingdom,309,1,249.0,Hibernating
